c_CodigoPostal,c_Estado,c_Municipio,c_Localidad,Estímulo Franja Fronteriza,Fecha inicio de vigencia ,Fecha fin de vigencia ,Descripción del Huso Horario,Mes_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Día_Inicio_Horario_Verano,Diferencia_Horaria_Verano,Mes_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Día_Inicio_Horario_Invierno,Diferencia_Horaria_Invierno
59745,MIC,030,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59746,MIC,030,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59747,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59748,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59749,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59750,MIC,085,14,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59751,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59752,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59753,MIC,085,14,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59754,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59755,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59756,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59757,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59758,MIC,085,14,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59759,MIC,085,14,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59760,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59761,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59762,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59763,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59764,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59765,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59766,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59767,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59768,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59769,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59770,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59771,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59772,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59773,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59774,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59775,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59776,MIC,085,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59777,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59778,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59779,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59780,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59781,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59782,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59783,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59784,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59785,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59786,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59787,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59788,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59789,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59790,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59791,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59792,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59793,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59794,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59795,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59796,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59797,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59798,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59799,MIC,025,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59800,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59801,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59802,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59803,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59804,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59805,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59806,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59807,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59808,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59809,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59810,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59811,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59812,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59813,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59814,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59815,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59816,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59817,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59818,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59819,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59820,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59821,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59822,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59823,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59824,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59825,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59826,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59827,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59828,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59829,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59830,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59831,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59832,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59833,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59834,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59835,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59836,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59837,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59838,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59839,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59840,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59841,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59842,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59843,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59844,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59845,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59846,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59847,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59848,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59849,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59850,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59851,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59852,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59853,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59854,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59855,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59856,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59857,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59858,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59859,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59860,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59861,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59862,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59863,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59864,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59865,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59866,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59867,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59868,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59869,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59870,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59871,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59872,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59873,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59874,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59875,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59876,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59877,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59878,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59879,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59880,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59881,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59882,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59883,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59884,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59885,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59886,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59887,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59888,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59889,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59890,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59891,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59892,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59893,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59894,MIC,043,04,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59895,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59896,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59897,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59898,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59899,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59900,MIC,043,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59901,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59902,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59903,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59904,MIC,043,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59905,MIC,043,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59906,MIC,043,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59907,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59908,MIC,043,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59909,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59910,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59911,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59912,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59913,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59914,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59915,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59916,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59917,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59918,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59919,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59920,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59921,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59922,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59923,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59924,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59925,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59926,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59927,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59928,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59929,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59930,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59931,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59932,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59933,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59934,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59935,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59936,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59937,MIC,084,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59938,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59939,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59940,MIC,019,25,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59941,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59942,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59943,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59944,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59945,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59946,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59947,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59948,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59949,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59950,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59951,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59952,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59953,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59954,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59955,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59956,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59957,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59958,MIC,019,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59959,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59960,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59961,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59962,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59963,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59964,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59965,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59966,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59967,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59968,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59969,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59970,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59971,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59972,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59973,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59974,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59975,MIC,095,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59976,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59977,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59978,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59979,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59980,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59981,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59982,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59983,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59984,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59985,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59986,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59987,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59988,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59989,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59990,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59991,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59992,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59993,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59994,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59995,MIC,091,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59996,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59997,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59998,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
59999,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60000,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60001,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60002,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60003,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60004,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60005,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60006,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60007,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60008,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60009,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60010,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60011,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60012,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60013,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60014,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60015,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60016,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60017,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60018,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60019,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60020,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60021,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60022,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60023,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60024,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60025,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60026,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60027,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60028,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60029,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60030,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60031,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60032,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60033,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60034,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60035,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60036,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60037,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60038,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60039,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60040,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60041,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60042,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60043,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60044,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60045,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60046,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60047,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60048,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60049,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60050,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60051,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60052,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60053,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60054,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60055,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60056,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60057,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60058,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60059,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60060,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60061,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60062,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60063,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60064,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60065,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60066,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60067,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60068,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60069,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60070,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60071,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60072,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60073,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60074,MIC,102,09,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
60075,MIC,,,0,07/01/2019,,Tiempo del Centro,,,,-6,,,,-6
